date,縣市,鄉鎮,戶數,人口總,人口男,人口女
2013/10/1,南投縣,南投市,34106,102847,51625,51222
2013/10/1,南投縣,埔里鎮,28821,83887,42162,41725
2013/10/1,南投縣,草屯鎮,32174,99315,50180,49135
2013/10/1,南投縣,竹山鎮,19898,57164,29378,27786
2013/10/1,南投縣,集集鎮,4354,11441,5967,5474
2013/10/1,南投縣,名間鄉,12495,40424,21233,19191
2013/10/1,南投縣,鹿谷鄉,7303,18696,9927,8769
2013/10/1,南投縣,中寮鄉,5653,15744,8542,7202
2013/10/1,南投縣,魚池鄉,5781,16716,8759,7957
2013/10/1,南投縣,國姓鄉,7277,19941,10816,9125
2013/10/1,南投縣,水里鄉,7285,19122,10030,9092
2013/10/1,南投縣,信義鄉,5263,16724,9000,7724
2013/10/1,南投縣,仁愛鄉,4954,15680,8121,7559
2013/10/1,雲林縣,斗六市,36591,108012,54041,53971
2013/10/1,雲林縣,斗南鎮,15594,46318,23545,22773
2013/10/1,雲林縣,虎尾鎮,23767,70527,35828,34699
2013/10/1,雲林縣,西螺鎮,14346,47493,24155,23338
2013/10/1,雲林縣,土庫鎮,9066,29804,15596,14208
2013/10/1,雲林縣,北港鎮,15880,42103,21915,20188
2013/10/1,雲林縣,古坑鄉,10872,32953,17375,15578
2013/10/1,雲林縣,大埤鄉,6770,20336,10934,9402
2013/10/1,雲林縣,莿桐鄉,9234,29817,15657,14160
2013/10/1,雲林縣,林內鄉,5865,19216,10040,9176
2013/10/1,雲林縣,二崙鄉,8918,28754,15349,13405
2013/10/1,雲林縣,崙背鄉,8512,26275,13873,12402
2013/10/1,雲林縣,麥寮鄉,13568,42369,21549,20820
2013/10/1,雲林縣,東勢鄉,5800,15885,8694,7191
2013/10/1,雲林縣,褒忠鄉,4410,13727,7355,6372
2013/10/1,雲林縣,臺西鄉,8827,24823,13352,11471
2013/10/1,雲林縣,元長鄉,9461,27668,15103,12565
2013/10/1,雲林縣,四湖鄉,9053,25578,13868,11710
2013/10/1,雲林縣,口湖鄉,9669,29380,15619,13761
2013/10/1,雲林縣,水林鄉,10335,27335,14989,12346
2013/10/1,嘉義縣,太保市,11952,37005,19097,17908
2013/10/1,嘉義縣,朴子市,15248,43655,22103,21552
2013/10/1,嘉義縣,布袋鎮,10185,28753,14758,13995
2013/10/1,嘉義縣,大林鎮,11395,32636,16744,15892
2013/10/1,嘉義縣,民雄鄉,23699,72109,36922,35187
2013/10/1,嘉義縣,溪口鄉,5427,15584,8284,7300
2013/10/1,嘉義縣,新港鄉,10552,33536,17729,15807
2013/10/1,嘉義縣,六腳鄉,9071,24999,13247,11752
2013/10/1,嘉義縣,東石鄉,9460,26376,14016,12360
2013/10/1,嘉義縣,義竹鄉,7556,19879,10341,9538
2013/10/1,嘉義縣,鹿草鄉,5847,16658,8937,7721
2013/10/1,嘉義縣,水上鄉,17711,51298,26481,24817
2013/10/1,嘉義縣,中埔鄉,15890,46779,24392,22387
2013/10/1,嘉義縣,竹崎鄉,11539,37434,19974,17460
2013/10/1,嘉義縣,梅山鄉,6782,20607,10927,9680
2013/10/1,嘉義縣,番路鄉,4302,12178,6621,5557
2013/10/1,嘉義縣,大埔鄉,1934,4541,2356,2185
2013/10/1,嘉義縣,阿里山鄉,1935,5723,3045,2678
2013/10/1,屏東縣,屏東市,73233,206373,102520,103853
2013/10/1,屏東縣,潮州鎮,18851,55286,27753,27533
2013/10/1,屏東縣,東港鎮,16145,48747,24641,24106
2013/10/1,屏東縣,恆春鎮,11110,30752,15738,15014
2013/10/1,屏東縣,萬丹鄉,14606,52642,27277,25365
2013/10/1,屏東縣,長治鄉,9932,30469,15923,14546
2013/10/1,屏東縣,麟洛鄉,3682,11304,5850,5454
2013/10/1,屏東縣,九如鄉,6747,22455,11638,10817
2013/10/1,屏東縣,里港鄉,8045,26472,13459,13013
2013/10/1,屏東縣,鹽埔鄉,7828,26664,13866,12798
2013/10/1,屏東縣,高樹鄉,9420,25735,13723,12012
2013/10/1,屏東縣,萬巒鄉,6453,21208,11159,10049
2013/10/1,屏東縣,內埔鄉,18293,56667,29373,27294
2013/10/1,屏東縣,竹田鄉,5625,17833,9481,8352
2013/10/1,屏東縣,新埤鄉,3403,10244,5446,4798
2013/10/1,屏東縣,枋寮鄉,8574,25716,13482,12234
2013/10/1,屏東縣,新園鄉,11699,37192,19273,17919
2013/10/1,屏東縣,崁頂鄉,4378,16408,8322,8086
2013/10/1,屏東縣,林邊鄉,7076,19624,10111,9513
2013/10/1,屏東縣,南州鄉,3664,11140,5704,5436
2013/10/1,屏東縣,佳冬鄉,7094,20587,10692,9895
2013/10/1,屏東縣,琉球鄉,4127,12222,6776,5446
2013/10/1,屏東縣,車城鄉,3472,9101,4911,4190
2013/10/1,屏東縣,滿州鄉,3038,8134,4484,3650
2013/10/1,屏東縣,枋山鄉,2131,5779,3088,2691
2013/10/1,屏東縣,三地門鄉,2249,7543,3835,3708
2013/10/1,屏東縣,霧臺鄉,1044,3167,1643,1524
2013/10/1,屏東縣,瑪家鄉,1946,6580,3399,3181
2013/10/1,屏東縣,泰武鄉,1259,5099,2682,2417
2013/10/1,屏東縣,來義鄉,2223,7615,3890,3725
2013/10/1,屏東縣,春日鄉,1334,4814,2477,2337
2013/10/1,屏東縣,獅子鄉,1509,4765,2476,2289
2013/10/1,屏東縣,牡丹鄉,1890,4793,2478,2315
2013/10/1,臺東縣,臺東市,38699,107412,54166,53246
2013/10/1,臺東縣,成功鎮,5434,15055,7958,7097
2013/10/1,臺東縣,關山鎮,3257,9306,4878,4428
2013/10/1,臺東縣,卑南鄉,6628,17751,9449,8302
2013/10/1,臺東縣,大武鄉,2515,6520,3399,3121
2013/10/1,臺東縣,太麻里鄉,4602,11614,6177,5437
2013/10/1,臺東縣,東河鄉,3729,9000,4998,4002
2013/10/1,臺東縣,長濱鄉,2918,7752,4417,3335
2013/10/1,臺東縣,鹿野鄉,3131,8229,4430,3799
2013/10/1,臺東縣,池上鄉,3277,8687,4576,4111
2013/10/1,臺東縣,綠島鄉,1080,3533,1868,1665
2013/10/1,臺東縣,延平鄉,1069,3548,1914,1634
2013/10/1,臺東縣,海端鄉,1087,4358,2372,1986
2013/10/1,臺東縣,達仁鄉,1484,3770,2051,1719
2013/10/1,臺東縣,金峰鄉,1093,3505,1820,1685
2013/10/1,臺東縣,蘭嶼鄉,1683,4896,2502,2394
2013/10/1,花蓮縣,花蓮市,41182,107281,52227,55054
2013/10/1,花蓮縣,鳳林鎮,4422,11437,6039,5398
2013/10/1,花蓮縣,玉里鎮,8944,25761,13860,11901
2013/10/1,花蓮縣,新城鄉,7440,20095,10403,9692
2013/10/1,花蓮縣,吉安鄉,30586,82164,41765,40399
2013/10/1,花蓮縣,壽豐鄉,6892,18094,9767,8327
2013/10/1,花蓮縣,光復鄉,5033,13485,7185,6300
2013/10/1,花蓮縣,豐濱鄉,1749,4618,2571,2047
2013/10/1,花蓮縣,瑞穗鄉,4656,12193,6563,5630
2013/10/1,花蓮縣,富里鄉,4004,11004,5999,5005
2013/10/1,花蓮縣,秀林鄉,4714,15236,7886,7350
2013/10/1,花蓮縣,萬榮鄉,2082,6513,3476,3037
2013/10/1,花蓮縣,卓溪鄉,1666,6133,3387,2746
2013/10/1,澎湖縣,馬公市,22321,59309,30152,29157
2013/10/1,澎湖縣,湖西鄉,5190,14159,7422,6737
2013/10/1,澎湖縣,白沙鄉,3266,9572,5022,4550
2013/10/1,澎湖縣,西嶼鄉,2906,8381,4306,4075
2013/10/1,澎湖縣,望安鄉,1998,5019,2707,2312
2013/10/1,澎湖縣,七美鄉,1296,3650,1908,1742
2013/10/1,基隆市,中正區,22389,53652,27451,26201
2013/10/1,基隆市,七堵區,20665,54059,27385,26674
2013/10/1,基隆市,暖暖區,14889,37809,19149,18660
2013/10/1,基隆市,仁愛區,19568,47063,23179,23884
2013/10/1,基隆市,中山區,19317,49386,25182,24204
2013/10/1,基隆市,安樂區,32102,81973,40853,41120
2013/10/1,基隆市,信義區,20689,51262,25607,25655
2013/10/1,新竹市,東區,73424,204282,100659,103623
2013/10/1,新竹市,北區,53380,147829,72713,75116
2013/10/1,新竹市,香山區,25047,75739,38581,37158
2013/10/1,嘉義市,東區,44969,123889,60299,63590
2013/10/1,嘉義市,西區,52611,147080,72453,74627
2013/10/1,金門縣,金城鎮,12209,38707,19478,19229
2013/10/1,金門縣,金湖鎮,8091,25831,13092,12739
2013/10/1,金門縣,金沙鎮,5895,18392,9152,9240
2013/10/1,金門縣,金寧鄉,7183,24884,12638,12246
2013/10/1,金門縣,烈嶼鄉,2914,11072,5452,5620
2013/10/1,金門縣,烏坵鄉,134,648,323,325
2013/10/1,連江縣,南竿鄉,1388,7231,4086,3145
2013/10/1,連江縣,北竿鄉,459,2251,1242,1009
2013/10/1,連江縣,莒光鄉,268,1433,838,595
2013/10/1,連江縣,東引鄉,292,1164,683,481
2013/11/1,總計,新北市,1476668,3953858,1949850,2004008
2013/11/1,總計,臺北市,1026426,2684567,1289204,1395363
2013/11/1,總計,臺中市,896358,2700300,1339213,1361087
2013/11/1,總計,臺南市,662876,1883114,944658,938456
2013/11/1,總計,高雄市,1055962,2779563,1385984,1393579
2013/11/1,總計,臺灣省,3123688,9233770,4707028,4526742
2013/11/1,總計,宜蘭縣,160811,458514,233039,225475
2013/11/1,總計,桃園市,715623,2042668,1026076,1016592
2013/11/1,總計,新竹縣,174530,530004,271698,258306
2013/11/1,總計,苗栗縣,180763,565369,291958,273411
2013/11/1,總計,彰化縣,375631,1296160,663645,632515
2013/11/1,總計,南投縣,175451,517460,265633,251827
2013/11/1,總計,雲林縣,236592,708044,368644,339400
2013/11/1,總計,嘉義縣,180629,529568,275895,253673
2013/11/1,總計,屏東縣,282159,852837,437392,415445
2013/11/1,總計,臺東縣,81756,224875,116915,107960
2013/11/1,總計,花蓮縣,123411,333961,171080,162881
2013/11/1,總計,澎湖縣,37060,100233,51611,48622
2013/11/1,總計,基隆市,149667,375063,188726,186337
2013/11/1,總計,新竹市,152002,428080,212015,216065
2013/11/1,總計,嘉義市,97603,270934,132701,138233
2013/11/1,總計,福建省,38888,132148,67250,64898
2013/11/1,總計,金門縣,36474,120037,60370,59667
2013/11/1,總計,連江縣,2414,12111,6880,5231
2013/11/1,新北市,板橋區,203479,556934,273394,283540
2013/11/1,新北市,三重區,145604,389805,193123,196682
2013/11/1,新北市,中和區,160961,415973,203844,212129
2013/11/1,新北市,永和區,90672,229255,109402,119853
2013/11/1,新北市,新莊區,144408,409629,201463,208166
2013/11/1,新北市,新店區,120930,298737,145005,153732
2013/11/1,新北市,樹林區,64281,183335,91804,91531
2013/11/1,新北市,鶯歌區,28879,88637,44504,44133
2013/11/1,新北市,三峽區,39400,109830,55571,54259
2013/11/1,新北市,淡水區,65258,154872,74796,80076
2013/11/1,新北市,汐止區,83191,194145,95448,98697
2013/11/1,新北市,瑞芳區,16031,41501,21011,20490
2013/11/1,新北市,土城區,85003,239304,118860,120444
2013/11/1,新北市,蘆洲區,68123,199491,98376,101115
2013/11/1,新北市,五股區,28675,81690,41265,40425
2013/11/1,新北市,泰山區,27259,77900,38888,39012
2013/11/1,新北市,林口區,36009,93854,46131,47723
2013/11/1,新北市,深坑區,9265,23635,11867,11768
2013/11/1,新北市,石碇區,3364,7861,4334,3527
2013/11/1,新北市,坪林區,2477,6457,3621,2836
2013/11/1,新北市,三芝區,9175,23478,12095,11383
2013/11/1,新北市,石門區,4263,12791,6666,6125
2013/11/1,新北市,八里區,13256,36042,18165,17877
2013/11/1,新北市,平溪區,2375,5008,2779,2229
2013/11/1,新北市,雙溪區,3866,9424,5075,4349
2013/11/1,新北市,貢寮區,4454,13301,6817,6484
2013/11/1,新北市,金山區,6929,22360,11120,11240
2013/11/1,新北市,萬里區,7306,22586,11433,11153
2013/11/1,新北市,烏來區,1775,6023,2993,3030
2013/11/1,臺北市,松山區,79777,210148,99436,110712
2013/11/1,臺北市,信義區,88418,228355,109593,118762
2013/11/1,臺北市,大安區,119532,313310,146916,166394
2013/11/1,臺北市,中山區,97277,228543,106930,121613
2013/11/1,臺北市,中正區,64593,163052,78188,84864
2013/11/1,臺北市,大同區,50519,129709,63542,66167
2013/11/1,臺北市,萬華區,77169,193246,95775,97471
2013/11/1,臺北市,文山區,101883,271136,130785,140351
2013/11/1,臺北市,南港區,45020,119665,58549,61116
2013/11/1,臺北市,內湖區,103729,282594,135638,146956
2013/11/1,臺北市,士林區,104734,289528,140203,149325
2013/11/1,臺北市,北投區,93775,255281,123649,131632
2013/11/1,臺中市,中區,7979,20049,9963,10086
2013/11/1,臺中市,東區,26865,74556,37315,37241
2013/11/1,臺中市,南區,44938,118200,57155,61045
2013/11/1,臺中市,西區,44527,116362,55535,60827
2013/11/1,臺中市,北區,57758,147915,71348,76567
2013/11/1,臺中市,西屯區,78437,215174,103789,111385
2013/11/1,臺中市,南屯區,56913,159769,76934,82835
2013/11/1,臺中市,北屯區,89521,255676,123455,132221
2013/11/1,臺中市,豐原區,51475,166060,82263,83797
2013/11/1,臺中市,東勢區,17207,51969,26883,25086
2013/11/1,臺中市,大甲區,22306,77824,39402,38422
2013/11/1,臺中市,清水區,25863,85994,44300,41694
2013/11/1,臺中市,沙鹿區,26342,86231,43744,42487
2013/11/1,臺中市,梧棲區,16547,56011,28281,27730
2013/11/1,臺中市,后里區,15245,54056,27596,26460
2013/11/1,臺中市,神岡區,18448,64898,33280,31618
2013/11/1,臺中市,潭子區,34203,104428,51862,52566
2013/11/1,臺中市,大雅區,27427,91958,46130,45828
2013/11/1,臺中市,新社區,7445,25324,13177,12147
2013/11/1,臺中市,石岡區,4905,15669,8167,7502
2013/11/1,臺中市,外埔區,9202,31832,16379,15453
2013/11/1,臺中市,大安區,5325,19758,10391,9367
2013/11/1,臺中市,烏日區,21915,70608,35751,34857
2013/11/1,臺中市,大肚區,16465,56001,28681,27320
2013/11/1,臺中市,龍井區,21707,75648,38403,37245
2013/11/1,臺中市,霧峰區,19286,64214,32832,31382
2013/11/1,臺中市,太平區,58185,178771,89313,89458
2013/11/1,臺中市,大里區,65529,204758,101182,103576
2013/11/1,臺中市,和平區,4393,10587,5702,4885
2013/11/1,臺南市,新營區,28200,78462,38959,39503
2013/11/1,臺南市,鹽水區,10031,26451,13786,12665
2013/11/1,臺南市,白河區,10982,30212,15839,14373
2013/11/1,臺南市,柳營區,7804,21964,11452,10512
2013/11/1,臺南市,後壁區,8944,24969,13000,11969
2013/11/1,臺南市,東山區,8295,22231,11776,10455
2013/11/1,臺南市,麻豆區,15414,45239,23018,22221
2013/11/1,臺南市,下營區,9117,25336,13059,12277
2013/11/1,臺南市,六甲區,7756,23186,12016,11170
2013/11/1,臺南市,官田區,7753,21817,11159,10658
2013/11/1,臺南市,大內區,4026,10434,5559,4875
2013/11/1,臺南市,佳里區,19997,59371,29484,29887
2013/11/1,臺南市,學甲區,9662,27221,13926,13295
2013/11/1,臺南市,西港區,7955,24916,12645,12271
2013/11/1,臺南市,七股區,8126,23894,12463,11431
2013/11/1,臺南市,將軍區,7381,20828,10615,10213
2013/11/1,臺南市,北門區,4402,11886,5991,5895
2013/11/1,臺南市,新化區,14072,43857,22459,21398
2013/11/1,臺南市,善化區,15684,45058,22732,22326
2013/11/1,臺南市,新市區,11364,35320,17780,17540
2013/11/1,臺南市,安定區,9651,30239,15602,14637
2013/11/1,臺南市,山上區,2714,7576,3970,3606
2013/11/1,臺南市,玉井區,5130,14838,7735,7103
2013/11/1,臺南市,楠西區,3551,10180,5404,4776
2013/11/1,臺南市,南化區,2844,8869,4837,4032
2013/11/1,臺南市,左鎮區,1995,5227,2925,2302
2013/11/1,臺南市,仁德區,26291,72406,36914,35492
2013/11/1,臺南市,歸仁區,21702,67136,34123,33013
2013/11/1,臺南市,關廟區,10859,35130,18193,16937
2013/11/1,臺南市,龍崎區,1583,4311,2336,1975
2013/11/1,臺南市,永康區,80093,226729,112199,114530
2013/11/1,臺南市,東區,71904,191525,92261,99264
2013/11/1,臺南市,南區,44348,125633,62641,62992
2013/11/1,臺南市,北區,49340,132347,64842,67505
2013/11/1,臺南市,安南區,58810,185205,93838,91367
2013/11/1,臺南市,安平區,24260,64576,30833,33743
2013/11/1,臺南市,中西區,30836,78535,38287,40248
2013/11/1,高雄市,鹽埕區,10997,25904,12918,12986
2013/11/1,高雄市,鼓山區,54867,135022,65627,69395
2013/11/1,高雄市,左營區,76357,195373,95237,100136
2013/11/1,高雄市,楠梓區,65028,177477,87768,89709
2013/11/1,高雄市,三民區,133996,348595,169696,178899
2013/11/1,高雄市,新興區,22755,53158,25667,27491
2013/11/1,高雄市,前金區,12583,28050,13568,14482
2013/11/1,高雄市,苓雅區,72272,177796,86151,91645
2013/11/1,高雄市,前鎮區,77553,194866,96302,98564
2013/11/1,高雄市,旗津區,10957,29061,15040,14021
2013/11/1,高雄市,小港區,65536,156101,77990,78111
2013/11/1,高雄市,鳳山區,134006,352430,174063,178367
2013/11/1,高雄市,林園區,25193,70375,35877,34498
2013/11/1,高雄市,大寮區,40248,110392,56968,53424
2013/11/1,高雄市,大樹區,13234,43417,22363,21054
2013/11/1,高雄市,大社區,12350,34031,17419,16612
2013/11/1,高雄市,仁武區,29352,79230,40580,38650
2013/11/1,高雄市,鳥松區,17346,43782,22262,21520
2013/11/1,高雄市,岡山區,34253,97838,48816,49022
2013/11/1,高雄市,橋頭區,13094,36997,18878,18119
2013/11/1,高雄市,燕巢區,10263,30562,16244,14318
2013/11/1,高雄市,田寮區,3447,7747,4309,3438
2013/11/1,高雄市,阿蓮區,9364,29801,15032,14769
2013/11/1,高雄市,路竹區,16445,53004,27077,25927
2013/11/1,高雄市,湖內區,10138,29195,14991,14204
2013/11/1,高雄市,茄萣區,10360,30890,16022,14868
2013/11/1,高雄市,永安區,5827,14134,7120,7014
2013/11/1,高雄市,彌陀區,6689,19937,10353,9584
2013/11/1,高雄市,梓官區,12358,36372,18810,17562
2013/11/1,高雄市,旗山區,13889,38597,20003,18594
2013/11/1,高雄市,美濃區,14456,41700,21758,19942
2013/11/1,高雄市,六龜區,5698,13937,7528,6409
2013/11/1,高雄市,甲仙區,2382,6452,3433,3019
2013/11/1,高雄市,杉林區,4820,12591,6867,5724
2013/11/1,高雄市,內門區,5068,15364,8364,7000
2013/11/1,高雄市,茂林區,578,1818,918,900
2013/11/1,高雄市,桃源區,1337,4423,2339,2084
2013/11/1,高雄市,那瑪夏區,866,3144,1626,1518
2013/11/1,宜蘭縣,宜蘭市,34854,96083,47062,49021
2013/11/1,宜蘭縣,羅東鎮,25602,72322,34540,37782
2013/11/1,宜蘭縣,蘇澳鎮,13853,41423,21144,20279
2013/11/1,宜蘭縣,頭城鎮,9994,30043,15528,14515
2013/11/1,宜蘭縣,礁溪鄉,13097,36023,18862,17161
2013/11/1,宜蘭縣,壯圍鄉,8391,24462,12978,11484
2013/11/1,宜蘭縣,員山鄉,11192,32200,17177,15023
2013/11/1,宜蘭縣,冬山鄉,18397,53687,27566,26121
2013/11/1,宜蘭縣,五結鄉,13748,39184,20290,18894
2013/11/1,宜蘭縣,三星鄉,7952,21188,11497,9691
2013/11/1,宜蘭縣,大同鄉,1863,5987,3263,2724
2013/11/1,宜蘭縣,南澳鄉,1868,5912,3132,2780
2013/11/1,桃園市,桃園區,153058,415286,203002,212284
2013/11/1,桃園市,中壢區,135824,378632,188356,190276
2013/11/1,桃園市,平鎮區,70793,211129,105881,105248
2013/11/1,桃園市,八德區,61799,179500,90814,88686
2013/11/1,桃園市,楊梅區,52395,155649,79026,76623
2013/11/1,桃園市,大溪區,30384,91913,47309,44604
2013/11/1,桃園市,蘆竹區,52574,149287,74642,74645
2013/11/1,桃園市,大園區,28005,83528,43067,40461
2013/11/1,桃園市,龜山區,53068,140474,70738,69736
2013/11/1,桃園市,龍潭區,38455,115638,58588,57050
2013/11/1,桃園市,新屋區,15276,47996,25690,22306
2013/11/1,桃園市,觀音區,20282,62985,33051,29934
2013/11/1,桃園市,復興區,3710,10651,5912,4739
2013/11/1,新竹縣,竹北市,54980,158381,79089,79292
2013/11/1,新竹縣,關西鎮,9501,30971,16508,14463
2013/11/1,新竹縣,新埔鎮,10589,34715,18450,16265
2013/11/1,新竹縣,竹東鎮,31929,96365,48496,47869
2013/11/1,新竹縣,湖口鄉,24737,76759,39002,37757
2013/11/1,新竹縣,橫山鄉,4502,13909,7538,6371
2013/11/1,新竹縣,新豐鄉,17085,55310,28400,26910
2013/11/1,新竹縣,芎林鄉,6407,20252,10693,9559
2013/11/1,新竹縣,寶山鄉,5034,14096,7639,6457
2013/11/1,新竹縣,北埔鄉,3156,9859,5317,4542
2013/11/1,新竹縣,峨眉鄉,2071,5760,3205,2555
2013/11/1,新竹縣,尖石鄉,2806,9094,4862,4232
2013/11/1,新竹縣,五峰鄉,1733,4533,2499,2034
2013/11/1,苗栗縣,苗栗市,30280,91095,45620,45475
2013/11/1,苗栗縣,苑裡鎮,14251,48498,25161,23337
2013/11/1,苗栗縣,通霄鎮,11507,37155,19630,17525
2013/11/1,苗栗縣,竹南鎮,26371,82263,41683,40580
2013/11/1,苗栗縣,頭份市,32218,101424,51323,50101
2013/11/1,苗栗縣,後龍鎮,11852,38425,20208,18217
2013/11/1,苗栗縣,卓蘭鎮,6172,18448,9677,8771
2013/11/1,苗栗縣,大湖鄉,5423,15689,8322,7367
2013/11/1,苗栗縣,公館鄉,10555,34791,18124,16667
2013/11/1,苗栗縣,銅鑼鄉,6120,19039,10102,8937
2013/11/1,苗栗縣,南庄鄉,3986,10746,5899,4847
2013/11/1,苗栗縣,頭屋鄉,3621,11402,6001,5401
2013/11/1,苗栗縣,三義鄉,5439,17423,9117,8306
2013/11/1,苗栗縣,西湖鄉,2711,7654,4255,3399
2013/11/1,苗栗縣,造橋鄉,4123,13537,7128,6409
2013/11/1,苗栗縣,三灣鄉,2433,7132,3894,3238
2013/11/1,苗栗縣,獅潭鄉,1724,4690,2622,2068
2013/11/1,苗栗縣,泰安鄉,1977,5958,3192,2766
2013/11/1,彰化縣,彰化市,74422,236212,117217,118995
2013/11/1,彰化縣,鹿港鎮,23344,86000,43913,42087
2013/11/1,彰化縣,和美鎮,25449,90462,46328,44134
2013/11/1,彰化縣,北斗鎮,10282,33173,16765,16408
2013/11/1,彰化縣,員林市,37981,124871,62591,62280
2013/11/1,彰化縣,溪湖鎮,15797,55784,28449,27335
2013/11/1,彰化縣,田中鎮,12856,43121,22359,20762
2013/11/1,彰化縣,二林鎮,14747,52903,27289,25614
2013/11/1,彰化縣,線西鄉,4243,17105,8841,8264
2013/11/1,彰化縣,伸港鄉,9380,36125,18519,17606
2013/11/1,彰化縣,福興鄉,12416,47989,25069,22920
2013/11/1,彰化縣,秀水鄉,10204,39355,20315,19040
2013/11/1,彰化縣,花壇鄉,13497,45969,23659,22310
